,S. Agostin,S. Angelo,Angelo Rafael,S. Antonino,S. Aponal,S. Barnaba,S. Basilio,S. Basso,S. Biagio,S. Bartolomeo,S. Canziano,S. Croce,S. Eufemia,S. Felice,S. Fosca,S. Geremia,S. Giacomo dell'Orio,S. Giovanni di Rialto,S. Giovanni Crisostomo,S. Giovanni Battista in Bragora,S. Giovanni Novo,S. Lio,S. Luca,S. Leonardo,S. Marcilian,S. Marco,S. Marcuola,S. Margherita,S. Maria Formosa,S. Maria Maddalena,S. Maria Nova,S. Maria Zobenigo,S. Marina,S. Mattio,S. Maurizio,S. Moisé,S. Nicola,S. Pantalon,S. Paternian,S. Pietro di Castello,S. Polo,S. Samuele,S. Severo,S. Silvestro,S. Simon Grande,S. Sofia,S. Stae,S. Stin,S. Tomà,S. Trovaso,S. Vidal,S. Ziminian,S. Zulian,S. Apostoli
1629-12-29,0,0,1,1.0,0,0,0.0,0,0,0,0,1,0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,0,3,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,1
1629-12-30,0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0,2.0,0,0,0,0,0,2,1,0,0,1.0,0.0,0,0,0.0,1,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1629-12-31,0,2,1,0.0,0,0,1.0,0,0,0,0,0,0,1,1.0,1.0,0.0,0,0,0,0,1,0,0,0.0,0,1.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0,1,0.0,0,0.0,0.0,2,0,0.0,0,0.0,2,0,0,0,1
1630-01-01,0,1,1,0.0,1,0,0.0,0,0,0,2,1,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,2.0,0,2.0,1,0,0,0,0,0,0,0,2,0.0,2.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,1
1630-01-02,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,3.0,0,3.0,2,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,2,0
1630-01-03,0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,1,0.0,0,0.0,1,2,0,0,0,0,0,1,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,1,0,0,0,0
1630-01-04,0,0,1,0.0,0,0,0.0,0,0,0,2,1,2,1,0.0,0.0,1.0,1,0,0,0,0,0,0,2.0,0,4.0,0,1,0,0,0,0,0,0,0,2.0,1.0,1,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,2
1630-01-05,0,0,0,0.0,1,0,0.0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,1,1,0,0,0,0.0,1,0.0,0,0,1,0,0,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,1,0
1630-01-06,0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,1.0,2.0,0,0,1,1,0,0,1,2.0,1,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,0,2,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,3
1630-01-07,0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1.0,1,1.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,2,0,0,0,0
1630-01-08,0,0,0,0.0,0,0,0.0,0,0,1,0,0,3,0,0.0,3.0,2.0,0,0,0,2,0,0,0,4.0,1,4.0,0,1,0,0,0,0,0,0,2,2.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,2,0,0,1,0
1630-01-09,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,1,0,2,0,0,2.0,0,1.0,0,0,0,1,0,0,0,0,1,1.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-01-10,0,0,0,0.0,1,2,0.0,0,0,0,3,1,0,0,1.0,0.0,0.0,0,0,2,0,0,0,1,1.0,1,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,2,1,0.0,0,0.0,0,0,0,0,0
1630-01-11,0,0,0,0.0,0,0,0.0,0,0,1,0,2,0,1,0.0,1.0,1.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,2,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0
1630-01-12,1,0,1,0.0,3,1,0.0,0,1,0,1,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-01-13,0,0,2,0.0,1,1,1.0,0,1,0,0,0,2,0,0.0,1.0,0.0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-01-14,0,0,0,0.0,0,1,2.0,0,0,0,1,0,0,0,0.0,1.0,1.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,2,0,0,1,0.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,1,1,1,0,0
1630-01-15,0,0,0,0.0,0,0,0.0,0,0,1,0,2,0,0,0.0,2.0,0.0,0,0,0,0,0,0,0,3.0,0,3.0,2,0,0,0,0,0,0,0,1,0.0,1.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,2,0,1,0,0
1630-01-16,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,1.0,0,1.0,1,1,0,1,0,1,0,0,0,0.0,2.0,0,1,0.0,0,0.0,0.0,0,0,0.0,1,0.0,1,0,1,0,0
1630-01-17,0,0,1,0.0,1,0,1.0,1,0,0,1,1,0,1,0.0,1.0,1.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,2,0.0,0.0,0,1,0.0,2,0.0,0.0,0,1,0.0,0,0.0,1,0,0,0,1
1630-01-18,1,0,1,0.0,1,0,0.0,0,0,0,1,1,1,0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,1,0,0,0,0,0,1,0.0,1.0,0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-01-19,0,0,1,0.0,1,0,0.0,0,0,0,1,2,0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,1,2,0,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-01-20,0,1,1,0.0,1,0,0.0,0,0,0,0,1,1,0,1.0,0.0,0.0,1,0,0,1,0,1,0,1.0,0,1.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,2,0,0.0,0,0.0,0,0,0,0,0
1630-01-21,0,0,1,0.0,0,2,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.0,1,2.0,0,1,0,1,0,1,1,0,1,1.0,1.0,0,2,0.0,0,0.0,0.0,0,1,0.0,1,0.0,0,0,0,0,1
1630-01-22,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,1.0,2,1.0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-01-23,0,0,2,0.0,1,0,0.0,0,0,0,0,2,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,2.0,0,2.0,0,1,0,0,0,1,1,0,0,1.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-01-24,0,0,2,0.0,0,1,0.0,0,0,0,0,0,2,0,0.0,2.0,0.0,1,0,0,0,1,0,0,2.0,3,2.0,0,0,0,0,1,0,1,0,2,4.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-01-25,0,0,0,0.0,2,0,2.0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,1,1
1630-01-26,0,1,0,0.0,0,1,0.0,0,0,0,1,0,1,0,0.0,3.0,0.0,0,0,0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0.0,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-01-27,0,1,1,0.0,0,0,0.0,0,0,0,1,0,3,0,0.0,0.0,1.0,0,1,0,1,0,0,0,0.0,0,0.0,1,0,1,0,0,0,0,0,2,2.0,1.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,1
1630-01-28,0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,1,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0
1630-01-29,0,1,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0.0,1.0,0.0,1,1,0,0,0,0,0,2.0,0,2.0,1,1,0,0,0,1,0,0,0,0.0,1.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-01-30,0,0,1,0.0,0,0,0.0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,1,0,1,0,0,0,0,0,1,1.0,0.0,0,1,0.0,1,0.0,0.0,2,0,0.0,0,0.0,1,0,0,0,0
1630-01-31,0,0,0,0.0,2,1,1.0,0,0,0,1,0,1,0,0.0,2.0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-02-01,0,0,1,1.0,0,0,0.0,0,0,0,1,1,0,1,0.0,1.0,1.0,0,0,1,0,1,0,0,1.0,0,1.0,2,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0
1630-02-02,0,0,2,0.0,0,0,0.0,0,0,0,0,2,2,0,0.0,1.0,1.0,1,0,0,0,0,1,1,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0
1630-02-03,0,1,2,0.0,0,0,0.0,0,0,0,0,1,2,0,0.0,1.0,0.0,0,1,1,0,0,0,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,2,0.0,0,0.0,0,0,1,0,0
1630-02-04,0,0,0,0.0,0,1,0.0,0,0,0,1,0,2,0,0.0,0.0,2.0,0,0,0,1,0,0,0,1.0,0,0.0,0,0,0,0,0,0,1,1,2,0.0,0.0,0,0,0.0,0,0.0,0.0,2,0,0.0,0,0.0,0,0,0,1,0
1630-02-05,0,1,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,1,1
1630-02-06,0,1,0,0.0,0,0,1.0,0,0,0,0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-02-07,0,1,0,1.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,1.0,0,0,0,1,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,2
1630-02-08,0,1,0,0.0,0,0,1.0,0,1,1,3,0,2,0,0.0,1.0,0.0,0,0,1,1,0,0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0,0.0,2,0,0,1,0
1630-02-09,0,0,1,1.0,0,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0.0,1,0,0,1,0,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-02-10,0,0,0,0.0,0,0,0.0,0,0,0,0,1,3,0,0.0,1.0,1.0,0,0,0,0,1,0,0,1.0,0,1.0,0,2,0,0,0,0,0,0,1,2.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,1,0.0,0,0,0,0,1
1630-02-11,0,1,0,0.0,0,0,2.0,0,0,2,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0,1,0,1.0,0,1.0,0,0,0,1,0,0,0,1,0,1.0,0.0,0,1,0.0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-02-12,0,1,0,0.0,0,0,0.0,0,0,1,0,0,0,2,0.0,0.0,1.0,1,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,1,1.0,1.0,0,1,0.0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-02-13,0,0,0,0.0,0,0,0.0,0,0,0,1,0,3,0,0.0,0.0,2.0,0,0,0,1,0,0,0,0.0,0,0.0,1,0,0,0,0,0,1,0,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,1
1630-02-14,0,0,1,0.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,4.0,0,1,0,0,0,1,0,0,0,3.0,0.0,0,0,0.0,0,0.0,1.0,0,2,0.0,1,0.0,0,0,1,0,1
1630-02-15,0,0,0,0.0,1,0,1.0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-02-16,0,0,1,0.0,1,0,0.0,0,0,0,3,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-02-17,0,0,1,1.0,0,0,1.0,1,0,0,0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0,2.0,1,2.0,0,0,0,1,0,0,0,0,0,2.0,0.0,0,2,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-02-18,0,0,2,0.0,0,0,0.0,0,0,0,1,2,1,0,1.0,0.0,2.0,0,1,0,0,0,0,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,2,1
1630-02-19,0,0,1,0.0,0,0,0.0,0,2,0,0,0,0,0,0.0,2.0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,0
1630-02-20,0,1,0,0.0,0,1,1.0,0,0,0,1,0,1,0,1.0,0.0,0.0,0,1,1,0,0,0,0,1.0,2,1.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-02-21,0,0,2,0.0,0,1,0.0,0,0,0,1,0,1,0,0.0,1.0,0.0,0,0,2,0,0,0,0,2.0,0,2.0,0,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,1,0,0,0,1
1630-02-22,0,1,0,0.0,1,0,0.0,0,0,0,0,2,1,1,0.0,0.0,3.0,0,0,0,0,0,1,1,3.0,0,3.0,0,0,0,1,0,2,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,1,0
1630-02-23,0,1,1,0.0,0,0,0.0,0,0,0,1,0,1,0,1.0,1.0,2.0,0,1,1,0,0,0,0,2.0,0,2.0,1,2,0,0,0,0,0,0,0,1.0,1.0,0,0,0.0,1,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,1
1630-02-24,0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,0,1.0,1,0,0,1,1,0,1,0,0,2.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-02-25,0,1,1,1.0,0,0,0.0,0,1,0,0,2,0,1,0.0,2.0,0.0,0,0,3,0,0,2,0,2.0,0,2.0,0,0,0,0,0,1,1,0,0,0.0,3.0,0,0,0.0,1,0.0,1.0,0,0,0.0,0,0.0,1,1,1,0,1
1630-02-26,0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2.0,1.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-02-27,0,1,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,2.0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0,0,0,0,0
1630-02-28,0,0,0,0.0,0,1,1.0,0,1,0,2,0,0,0,0.0,1.0,3.0,0,0,1,0,0,0,0,1.0,0,1.0,1,0,0,0,0,0,0,0,1,3.0,0.0,0,0,0.0,1,0.0,1.0,1,1,0.0,1,0.0,0,0,0,0,0
1630-03-01,0,1,1,0.0,0,0,1.0,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0,0,3.0,0,3.0,0,0,0,0,0,0,0,0,1,2.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,1,0
1630-03-02,0,0,1,0.0,0,0,1.0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,1,0,0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-03-03,0,1,0,2.0,0,0,0.0,0,0,0,3,1,0,0,0.0,2.0,1.0,0,0,0,0,0,1,0,0.0,1,0.0,0,2,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,0,0.0,0,0.0,0,0,1,0,0
1630-03-04,1,0,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0,1,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-03-05,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,0,1.0,0,2,0,0,0,0,0,0,1,2.0,0.0,0,1,0.0,0,0.0,0.0,2,0,0.0,0,0.0,0,0,0,0,1
1630-03-06,0,0,0,0.0,1,0,0.0,0,0,0,2,0,1,2,0.0,1.0,2.0,0,0,2,0,1,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,5,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,1,0,1,0
1630-03-07,1,0,0,0.0,1,0,0.0,0,0,1,0,0,0,0,0.0,2.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,2,0,0.0,0,0.0,0,1,0,1,1
1630-03-08,0,0,0,0.0,0,0,1.0,0,0,0,0,1,0,0,0.0,1.0,2.0,0,0,1,0,0,2,0,1.0,1,1.0,1,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0,0.0,1,0,0,0,0
1630-03-09,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.0,0.0,1,0,1,2,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0,2,0.0,0,0.0,0,0,0,0,0
1630-03-10,0,0,1,0.0,1,0,0.0,1,0,0,1,1,1,1,0.0,0.0,1.0,0,0,0,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-03-11,0,1,0,0.0,0,0,0.0,0,1,0,1,0,0,0,1.0,0.0,0.0,0,0,1,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2,0.0,0,0.0,1.0,0,0,0.0,1,0.0,0,0,0,0,1
1630-03-12,0,1,2,0.0,0,3,0.0,0,0,0,1,0,1,0,0.0,0.0,1.0,0,0,1,0,0,0,0,1.0,0,1.0,0,1,0,1,0,0,0,0,0,4.0,0.0,0,1,0.0,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-03-13,0,1,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0.0,2,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,1
1630-03-14,0,0,0,0.0,0,0,0.0,1,0,0,0,1,0,1,0.0,2.0,0.0,0,0,1,0,0,1,1,0.0,0,0.0,0,2,0,0,0,0,0,0,0,1.0,0.0,0,0,0.0,1,0.0,0.0,0,1,0.0,0,0.0,1,0,1,0,0
1630-03-15,0,1,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0,0.0,1.0,1,0,0.0,0,0.0,1,0,0,0,0
1630-03-16,0,2,0,0.0,0,0,0.0,0,0,0,2,0,2,1,0.0,2.0,0.0,0,0,1,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,1,0.0,0,0.0,0.0,1,0,0.0,0,0.0,1,0,0,0,1
1630-03-17,0,0,0,0.0,1,2,0.0,0,0,0,1,0,0,1,0.0,0.0,1.0,1,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0,1,0,0,1
1630-03-18,0,1,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,0,0.0,0,2,1,0,0,0,0,0,0,1.0,0.0,0,3,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,2,1
1630-03-19,0,0,0,0.0,0,0,0.0,0,1,0,1,0,0,0,0.0,1.0,0.0,0,0,1,0,0,0,0,1.0,1,1.0,0,0,0,0,1,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,1.0,1,0,0.0,0,0.0,0,0,1,0,0
1630-03-20,0,0,0,0.0,0,0,0.0,0,0,1,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,1,0
1630-03-21,0,0,1,0.0,0,1,0.0,0,0,0,2,2,2,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,2.0,0.0,0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-03-22,0,1,1,0.0,0,1,0.0,0,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,1,1.0,0.0,1,3,0.0,0,0.0,1.0,0,1,0.0,0,0.0,0,0,0,1,0
1630-03-23,0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,2.0,0,0,0,0,0,0,0,0.0,0,0.0,1,2,0,0,0,0,0,1,2,0.0,0.0,0,2,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-03-24,0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.0,0,0.0,2,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0,0,0,1,2
1630-03-25,0,0,2,0.0,0,0,1.0,0,0,0,0,1,1,0,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,1.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-03-26,0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,2.0,1.0,0,0,0,1,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,1
1630-03-27,0,1,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,2.0,0,0,0,1,0,1,0,1,2,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,2
1630-03-28,0,0,1,0.0,0,0,1.0,1,0,0,1,2,1,0,0.0,0.0,3.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,1.0,0.0,0,1,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,1
1630-03-29,0,1,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1,0.0,3,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,1
1630-03-30,0,0,0,0.0,0,1,1.0,0,0,0,0,1,0,0,1.0,0.0,1.0,1,0,0,0,0,1,0,1.0,0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,2,1
1630-03-31,0,0,1,0.0,0,2,0.0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,1,1,0,1,0,0,1,3.0,0.0,0,5,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0
1630-04-01,0,0,0,0.0,1,0,0.0,0,0,0,0,0,1,0,0.0,2.0,0.0,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,1,1,0,0,1
